congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
100,Senate,11,1987-01-29,,,2,82,0.0,0.0,0.0,0.0,0.0,,,,,"TO TABLE THE MURKOWSKI, AK AMENDMENT TO HJ RES 102, THE EMERGENCY FOOD AND SHELTER PROGRAM APPROPRIATIONS, WHICH WOULD ALLOW THE VETERANS' ADMINISTRATION TO CONTRACT OUT PSYCHIATRIC RESIDENTIAL CARE FOR SOME CHRONICALLY MENTALLY ILL VETERANS."
100,Senate,12,1987-01-29,,,78,5,0.537,0.08,0.678,-0.589,-6.312,,,,,"TO ADOPT HJ RES 102, THE EMERGENCY FOOD AND SHELTER PROGRAM APPROPRIATIONS, A RESOLUTION TO PROVIDE EMERGENCY ADDITIONAL FUNDS FOR THE PROGRAM BY THE TRANSFER OF $50 MILLION FROM THE FEDERAL EMERGENCY MANAGEMENT AGENCY."
100,Senate,13,1987-02-02,,,91,1,0.0,0.0,0.0,0.0,0.0,S387,,,,"TO ADOPT S RES 85, THE BUDGET ACT WAIVER, A RESOLUTION TO WAIVE PROHIBITIONS OF THE CONGRESSIONAL BUDGET ACT OF 1974 RESTRICTING CONSIDERATION OF NEW BUDGET ITEMS BEFORE PASSAGE OF A BUDGET RESOLUTION, SO THAT S 387, THE FEDERAL-AID HIGHWAY ACT OF 1987, CAN BE CONSIDERED."
100,Senate,14,1987-02-03,,,65,33,0.41,-0.912,-0.079,-0.413,-50.241,S387,,,,"TO AMEND S 387, THE FEDERAL-AID HIGHWAY ACT OF 1987, TO ALLOW THE STATES TO RAISE THE MAXIMUM SPEED LIMIT ON RURAL INTERSTATE HIGHWAYS FROM 55 TO 65 MILES PER HOUR."
100,Senate,15,1987-02-03,,,57,40,0.179,-0.415,-0.05,-0.343,-54.037,S387,,,,"TO TABLE THE STAFFORD, VT AMENDMENT TO S 387, THE FEDERAL-AID HIGHWAY ACT OF 1987, WHICH WOULD ALLOW CASH PAYMENTS FOR BILLBOARD REMOVAL AUTHORIZED BY THE HIGHWAY BEAUTIFICATION ACT OF 1965, RESTRICT CONSTRUCTION OF NEW BILLBOARDS IN AREAS THAT WERE DEEMED ENVIRONMENTALLY SENSITIVE, STOP ABUSES OF TREE CUTTING AND VEGETATION REMOVAL ON INTERSTATE AND PRIMARY HIGHWAY RIGHTS-OF-WAY, AND DELAY REMOVAL OF ILLEGAL AND COMPENSATED NON-CONFORMING SIGNS."
100,Senate,16,1987-02-03,,,65,33,-0.572,-0.277,-0.063,0.162,-59.853,S387,,,,"TO TABLE THE COCHRAN, MS AMENDMENT TO S 387, THE FEDERAL-AID HIGHWAY ACT OF 1987, WHICH WOULD RESTRICT THE USE OF IMPORTED CEMENT AND CEMENT CLINKER IN THE FEDERAL HIGHWAY CONSTRUCTION PROJECTS."
100,Senate,17,1987-02-03,,,58,40,-0.344,-0.939,0.182,-0.474,-22.955,S387,,,,"TO AMEND IN A PERFECTING NATURE THE DANFORTH, MO AMENDMENT TO S 387, THE FEDERAL-AID HIGHWAY ACT OF 1987, TO EXPRESS THE SENSE OF THE SENATE THAT LEGISLATION CONCERNING THE NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION SHOULD BE CONSIDERED IMMEDIATELY BY THE COMMITTEE ON COMMERCE, SCIENCE, AND TRANSPORTATION AND REPORTED BACK TO THE SENATE BY APRIL 1, 1987."
100,Senate,18,1987-02-04,,,84,16,-0.046,0.951,0.142,0.419,-28.863,S387,,,,"TO ADOPT S RES 83, A RESOLUTION TO WAIVE PROHIBITIONS OF THE CONGRESSIONAL BUDGET ACT OF 1974 WITH RESPECT TO THE DIXON, IL AMENDMENT TO S 387, THE FEDERAL-AID HIGHWAY ACT OF 1987.  THE AMENDMENT WOULD PROVIDE ASSISTANCE TO MASS TRANSIT PROGRAMS."
100,Senate,19,1987-02-04,,,86,14,0.407,-0.011,0.204,0.221,-22.956,HR1,,,,"TO ADOPT OVER THE PRESIDENT'S VETO, HR 1, THE CLEAN WATER ACT REAUTHORIZATION, A BILL TO PROVIDE FUNDS FOR SEWAGE TREATMENT FACILITY CONSTRUCTION AND OTHER WATER POLLUTION CONTROL PROGRAMS, UPON RECONSIDERATION.  TWO-THIRDS OF THE SENATE, HAVING VOTED IN THE AFFIRMATIVE, OVERRODE THE PRESIDENT'S VETO."
100,Senate,20,1987-02-04,,,30,70,0.203,0.061,-0.401,-0.094,-15.329,S387,,,,"TO AMEND THE DIXON, IL AMENDMENT TO S 387, THE FEDERAL-AID HIGHWAY ACT OF 1987, TO ALLOW URBAN MASS TRANSPORTATION ACT GRANT RECIPIENTS TO ENTER INTO AGREEMENTS WITH THE PRIVATE SECTOR TO PROVIDE MASS TRANSPORTATION SERVICES."
100,Senate,21,1987-02-04,,,96,2,0.69,-0.145,0.271,-0.404,-9.432,S387,,,,"TO ADOPT HR 2, THE FEDERAL-AID HIGHWAY ACT OF 1987, A BILL TO PROVIDE FUNDS FOR HIGHWAY CONSTRUCTION AND SAFETY PROGRAMS, MASS TRANSPORTATION PROGRAMS, AND THE EXPANSION AND IMPROVEMENT OF THE RELOCATION ASSISTANCE PROGRAM. PREVIOUSLY, THE SENATE REPLACED THE LANGUAGE OF HR 2 FOR THAT IN S 387."
100,Senate,22,1987-02-05,,,88,3,0.605,-0.399,0.417,-1.434,-4.724,,,,,TO INSTRUCT THE SERGEANT-AT-ARMS TO REQUEST THE ATTENDANCE OF ABSENT SENATORS.
100,Senate,23,1987-02-05,,,90,3,0.589,-0.442,0.403,-1.402,-4.953,,,,,TO INSTRUCT THE SERGEANT AT ARMS TO REQUEST THE ATTENDANCE OF ABSENT SENATORS.
100,Senate,24,1987-02-05,,,51,38,0.348,0.938,0.45,-0.762,-8.629,,,,,"TO SUSTAIN A POINT OF ORDER THAT A QUORUM CALL WHICH DELAYS A VOTE ON A MOTION TO ACCEPT THE JOURNAL WHEN A QUORUM HAS BEEN ESTABLISHED IS OUT OF ORDER SINCE SUCH QUORUM CALLS ARE DILATORY AND IN VIOLATION OF THE INTENT OF S RES 28, THE 99TH CONGRESS RESOLUTION."
100,Senate,25,1987-02-05,,,53,39,0.037,-0.143,0.715,-0.394,-3.565,,,,,TO APPROVE THE JOURNAL OF PROCEEDINGS TO DATE.
100,Senate,26,1987-02-05,,,87,5,0.645,-0.324,0.289,-1.169,-9.719,,,,,TO INSTRUCT THE SERGEANT-AT-ARMS TO REQUEST THE ATTENDANCE OF ABSENT SENATORS.
100,Senate,27,1987-02-17,,,93,2,0.0,0.0,0.0,0.0,0.0,,,,,"TO ADOPT S RES 94, A RESOLUTION TO ENCOURAGE ARMS CONTROL NEGOTIATIONS WITH THE SOVIET UNION."
100,Senate,28,1987-02-17,,,89,6,0.532,0.023,0.723,0.25,-6.063,S83,,,,"TO ADOPT S 83, THE NATIONAL APPLIANCE ENERGY CONSERVATION ACT OF 1987, A BILL TO AMEND THE ENERGY POLICY AND CONSERVATION ACT IN REGARDS TO ENERGY CONSERVATION STANDARDS FOR APPLIANCES."
100,Senate,29,1987-02-19,,,98,0,0.0,0.0,0.0,0.0,0.0,,,,,"TO ADOPT S RES 103, A RESOLUTION TO REAFFIRM THE SUPPORT OF THE UNITED STATES GOVERNMENT FOR THE GOVERNMENT OF THE PHILIPPINES UNDER THE LEADERSHIP OF CORAZON C. AQUINO."
100,Senate,30,1987-03-12,,,97,1,0.0,0.0,0.0,0.0,0.0,,,,,"TO ADOPT SC RES 24, A RESOLUTION TO SUPPORT THE INITIATIVE OF CENTRAL AMERICAN HEADS OF STATE IN FORMING A REGIONAL PROPOSAL FOR BRINGING ABOUT AN END TO THE ARMED CONFLICT IN CENTRAL AMERICA."
100,Senate,31,1987-03-18,,,48,52,-0.148,0.214,0.287,0.41,-26.786,,,,,"TO ADOPT SJ RES 81, A RESOLUTION TO DISAPPROVE THE PROVISION OF MORE ASSISTANCE TO THE NICARAGUAN CONTRAS AS IT RELATES TO TITLE II OF THE MILITARY CONSTRUCTION APPROPRIATIONS ACT OF 1987."
100,Senate,32,1987-03-19,,,88,6,0.611,-0.469,0.163,-0.308,-15.936,,,,,TO INSTRUCT THE SERGEANT-AT-ARMS TO REQUEST THE ATTENDANCE OF ABSENT SENATORS.
100,Senate,33,1987-03-19,,,79,17,0.444,0.024,0.162,-0.075,-31.626,HR2,,,,"TO ADOPT THE CONFERENCE REPORT ON HR 2, THE FEDERAL-AID HIGHWAY ACT OF 1987, A BILL TO AUTHORIZE FUNDS FOR HIGHWAY CONSTRUCTION AND SAFETY PROGRAMS, MASS TRANSPORTATION PROGRAMS, AND THE EXPANSION AND IMPROVEMENT OF THE RELOCATION ASSISTANCE PROGRAM."
100,Senate,34,1987-03-19,,,93,0,0.0,0.0,0.0,0.0,0.0,,,,,"TO ADOPT S RES 164, A RESOLUTION ASKING THAT THE PRESIDENT RESPOND TO THE JAPANESE VIOLATIONS OF THE JOINT AGREEMENT ON SEMICONDUCTORS."
100,Senate,35,1987-03-20,,,60,21,0.383,-0.811,-0.05,-0.462,-42.205,,,,,"TO ADOPT HC RES 77, THE FEDERAL-AID HIGHWAY ACT CORRECTION, A RESOLUTION TO ALLOW THE STATES TO POST A SPEED LIMIT OF 65 MPH ON NON-URBAN SECTIONS OF INTERSTATE HIGHWAYS."
100,Senate,36,1987-03-23,,,46,45,-0.078,0.006,0.623,0.896,-16.111,,,,,"TO INVOKE CLOTURE, THEREBY LIMITING DEBATE ON HJ RES 175, A MORATORIUM ON UNITED STATES AID FOR THE NICARAGUAN CONTRAS UNTIL A FULL AND CONCISE ACCOUNTING HAS BEEN MADE OF PREVIOUS ASSISTANCE.  MOTION REJECTED, THREE-FIFTHS OF THOSE SENATORS DULY CHOSEN AND SWORN NOT HAVING VOTED IN THE AFFIRMATIVE."
100,Senate,37,1987-03-24,,,50,50,-0.066,-0.009,0.647,0.898,-15.597,,,,,"TO INVOKE CLOTURE, THEREBY LIMITING DEBATE ON HJ RES 175, A MORATORIUM ON UNITED STATES AID FOR THE NICARAGUAN CONTRAS UNTIL A FULL AND CONCISE ACCOUNTING HAS BEEN MADE OF PREVIOUS ASSISTANCE.  MOTION REJECTED, THREE-FIFTHS OF THOSE SENATORS DULY CHOSEN AND SWORN NOT HAVING VOTED IN THE AFFIRMATIVE."
100,Senate,38,1987-03-25,,,54,46,0.036,-0.283,0.365,0.419,-20.078,,,,,"TO INVOKE CLOTURE, THEREBY LIMITING DEBATE ON HJ RES 175, A MORATORIUM ON UNITED STATES AID FOR THE NICARAGUAN CONTRAS UNTIL A FULL AND CONCISE ACCOUNTING HAS BEEN MADE OF PREVIOUS ASSISTANCE.  MOTION REJECTED, THREE-FIFTHS OF THOSE SENATORS DULY CHOSEN AND SWORN NOT HAVING VOTED IN THE AFFIRMATIVE."
100,Senate,39,1987-03-26,,,99,0,0.0,0.0,0.0,0.0,0.0,,,,,"TO ADOPT S CON RES 21, A RESOLUTION EXPRESSING THE SENSE OF THE CONGRESS IN OPPOSING THE EUROPEAN ECONOMIC COMMUNITY PROPOSAL TO ESTABLISH A TAX ON VEGETABLE AND MARINE FATS AND OILS.  THE RESOLUTION ALSO URGES THE PRESIDENT TO TAKE STRONG AND IMMEDIATE COUNTERMEASURES IF SUCH A TAX IS IMPLEMENTED TO THE DETRIMENT OF UNITED STATES EXPORTS OF OILSEEDS AND PRODUCTS, AND INCONSISTENTLY WITH THE EUROPEAN COMMUNITY'S OBLIGATIONS UNDER THE GENERAL AGREEMENT ON TARIFFS AND TRADE."
100,Senate,40,1987-03-26,,,99,0,0.0,0.0,0.0,0.0,0.0,,,,,"TO ADOPT SC RES 27, A RESOLUTION EXPRESSING THE SENSE OF THE SENATE THAT THE U.S. DEPARTMENT OF COMMERCE AND THE U.S. SPECIAL TRADE REPRESENTATIVE SHOULD START INVESTIGATING CANADIAN AGRICULTURAL SUBSIDIES."
100,Senate,41,1987-03-27,,,52,42,-0.119,-0.747,0.314,-0.563,-8.205,S790,,,,"TO AMEND THE GARN, UT AMENDMENT TO S 790, THE COMPETITIVE EQUALITY BANKING ACT OF 1987, TO LIMIT THE AUTHORITY OF STATES TO ALLOW PURCHASE OF FAILED SAVINGS AND LOAN ASSOCIATIONS BY OUT-OF-STATE ""NON-BANK"" BANKS."
100,Senate,42,1987-03-27,,,49,45,-0.032,-0.346,0.374,-0.036,-9.699,S790,,,,"TO TABLE THE DOLE, KS AMENDMENT TO S 790, THE COMPETITIVE EQUALITY BANKING ACT OF 1987, WHICH WOULD EXPRESS THE SENSE OF THE SENATE THAT IF THE PRESIDENTIAL VETO OF THE HIGHWAY BILL IS SUSTAINED, THEN THE APPROPRIATE SENATE COMMITTEES SHOULD COMPOSE A NEW REPORT WITHIN SEVEN DAYS FOLLOWING DISPOSITION OF THE VETO MESSAGE."
100,Senate,43,1987-03-27,,,35,54,0.181,-0.983,-0.248,-0.069,-24.472,S790,,,,"TO AMEND S 790, THE COMPETITIVE EQUALITY BANKING ACT OF 1987, TO STRIKE TITLES I AND II FROM THE BILL, THEREBY ELIMINATING THE BAN ON NEW ""NON-BANK"" BANKS AND LIMITING THE EXPANSION OF BANKS INTO SECURITIES, REAL ESTATE AND INSURANCE SALES."
100,Senate,44,1987-03-27,,,79,11,0.473,0.111,0.315,-0.065,-15.112,S790,,,,"TO ADOPT S 790, THE COMPETITIVE EQUALITY BANKING ACT OF 1987, A BILL TO CONTROL ""NON-BANK"" BANKS, IMPOSE A MORATORIUM ON SOME SECURITIES AND INSURANCE ACTIVITIES BY BANKS, INSTITUTE RECAPITALIZATION OF THE FEDERAL SAVINGS AND LOAN INSURANCE CORPORATION, AND PERMIT EMERGENCY INTERSTATE BANK ACQUISITIONS. THE BILL ALSO WOULD STREAMLINE CREDIT UNION OPERATING PROCEDURES AND REGULATE CONSUMER CHECKHOLDS."
100,Senate,45,1987-03-30,,,75,0,0.0,0.0,0.0,0.0,0.0,S825,,,,"TO AMEND S 825, THE HOUSING AND COMMUNITY DEVELOPMENT ACT OF 1987, TO PROVIDE FOR POSTPONING IMPLEMENTATION OF RULES DEALING WITH FLOOD PLAIN MANAGEMENT STANDARDS, RETENTION OF URBAN COUNTY CLASSIFICATION, AND MAXIMUM MORTGAGE AMOUNTS. THE AMENDMENT ALSO WOULD AUTHORIZE THE CITY OF LEBANON, PENNSYLVANIA TO RETAIN CERTAIN LAND DISPOSITION PROCEEDS. IN ADDITION, THE AMENDMENT WOULD AFFECT REGULATIONS CONCERNING AVAILABILITY OF COMMUNITY BLOCK GRANTS FOR UNIFORM EMERGENCY TELEPHONE NUMBER SYSTEMS, NOTIFICATION OF GRANT RECIPIENTS, ALLOCATION OF ASSISTANCE BETWEEN PROGRAMS, RENTAL ASSISTANCE, RELOCATION ASSISTANCE, INITIATION OF A VOUCHER PROGRAM, PUBLIC HOUSING AGENCY FEES, FLEXIBILITY IN ADJUSTING ASSISTANCE PAYMENTS, AND ADJUSTMENT POOLS.  THE COMPTROLLER GENERAL OF THE UNITED STATES WOULD BE REQUIRED TO REPORT ABOUT ADMINISTRATIVE FEES AS WELL."
100,Senate,46,1987-03-31,,,44,54,0.106,-0.422,-0.175,-0.193,-36.892,S825,,,,"TO AMEND S 825, THE HOUSING AND COMMUNITY DEVELOPMENT ACT OF 1987, TO STRIKE TITLE V, THE NEHEMIAH HOUSING OPPORTUNITY GRANTS."
100,Senate,47,1987-03-31,,,43,55,-0.235,0.82,0.149,0.095,-48.087,S825,,,,"TO AMEND S 825, THE HOUSING AND COMMUNITY DEVELOPMENT ACT OF 1987, TO REDUCE THE CONTRIBUTION REQUIRED FROM THE ELDERLY UNDER THE HUD SECTION 8 RENTAL SUBSIDY PROGRAM FROM 30 TO 25 PERCENT OF THEIR INCOME."
100,Senate,48,1987-03-31,,,23,75,0.324,-0.051,-0.163,-0.086,-30.995,S825,,,,"TO AMEND S 825, THE HOUSING AND COMMUNITY DEVELOPMENT ACT OF 1987, TO END THE URBAN DEVELOPMENT ACTION GRANT PROGRAM UDAG."
100,Senate,49,1987-03-31,,,71,27,0.275,-0.247,0.191,0.105,-29.39,S825,,,,"TO ADOPT S 825, THE HOUSING AND COMMUNITY DEVELOPMENT ACT OF 1987, A BILL TO REAUTHORIZE FEDERAL HOUSING PROGRAMS."
100,Senate,50,1987-03-31,,,88,9,0.29,-0.957,0.113,-0.348,-21.94,,,,,TO INSTRUCT THE SERGEANT-AT-ARMS TO REQUEST THE ATTENDANCE OF ABSENT SENATORS.
100,Senate,51,1987-04-01,,,65,35,-0.007,-1.0,0.16,-0.2,-34.688,HR2,,,,"TO ADOPT OVER THE PRESIDENT'S VETO HR 2, THE FEDERAL-AID HIGHWAY ACT OF 1987, A BILL TO AUTHORIZE FUNDS FOR HIGHWAY CONSTRUCTION AND SAFETY PROGRAMS, FOR MASS TRANSPORTATION PROGRAMS, AND FOR EXPANSION AND IMPROVEMENT OF THE RELOCATION ASSISTANCE PROGRAM.  TWO-THIRDS OF THE SENATE NOT HAVING VOTED IN THE AFFIRMATIVE, THE SENATE SUSTAINED THE PRESIDENTIAL VETO."
100,Senate,52,1987-04-01,,,61,39,0.151,-0.082,0.257,-0.196,-17.283,HR2,,,,"TO TABLE THE DOLE, KS MOTION TO INDEFINITELY POSTPONE A MOTION TO RECONSIDER THE VOTE ON HR 2, THE FEDERAL-AID HIGHWAY ACT OF 1987."
100,Senate,53,1987-04-01,,,36,64,0.207,-0.091,-0.215,0.25,-23.912,HR2,,,,"TO TABLE THE BYRD, WV MOTION TO RECONSIDER THE VOTE ON HR 2, THE FEDERAL-AID HIGHWAY ACT OF 1987."
100,Senate,54,1987-04-01,,,62,37,0.238,0.282,0.226,-0.228,-22.092,HR2,,,,"TO TABLE THE DOLE, KS MOTION TO POSTPONE UNTIL THURSDAY, APRIL 2, AT 10 A.M. THE BYRD, WV MOTION TO RECONSIDER THE THE VOTE ON HR 2, THE FEDERAL-AID HIGHWAY ACT OF 1987."
100,Senate,55,1987-04-02,,,94,6,-0.549,-0.834,-0.089,-0.425,-19.751,,,,,TO INSTRUCT THE SERGEANT-AT-ARMS TO REQUEST THE ATTENDANCE OF ABSENT SENATORS.
100,Senate,56,1987-04-02,,,57,41,0.129,0.004,0.281,-0.253,-12.763,HR2,,,,"TO TABLE THE DOLE, KS MOTION TO POSTPONE UNTIL FRIDAY, APRIL 3, AT 5 P.M. THE BYRD, WV MOTION TO RECONSIDER THE PREVIOUS VOTE ON HR 2, THE OVERRIDE OF THE PRESIDENT'S VETO OF THE FEDERAL-AID HIGHWAY ACT OF 1987."
100,Senate,57,1987-04-02,,,88,10,-0.709,-0.643,-0.08,-0.484,-27.935,,,,,TO INSTRUCT THE SERGEANT-AT-ARMS TO REQUEST THE ATTENDANCE OF ABSENT SENATORS.
100,Senate,58,1987-04-02,,,57,43,0.142,-0.033,0.665,-0.633,-8.148,HR2,,,,"TO TABLE THE SIMPSON, WY MOTION TO POSTPONE UNTIL MONDAY, APRIL 6, AT 12 NOON THE BYRD, WV MOTION TO RECONSIDER THE PREVIOUS VOTE ON HR 2, THE OVERRIDE OF THE PRESIDENT'S VETO OF THE FEDERAL-AID HIGHWAY ACT OF 1987."
100,Senate,59,1987-04-02,,,59,41,0.155,-0.014,0.703,-0.477,-9.422,HR2,,,,"TO RECONSIDER THE PREVIOUS VOTE, THE OVERRIDE OF THE PRESIDENT'S VETO BY WHICH HR 2, THE FEDERAL-AID HIGHWAY ACT 1987, DID NOT PASS."
100,Senate,60,1987-04-02,,,67,33,0.025,-0.879,0.221,-0.37,-26.252,HR2,,,,"TO ADOPT OVER THE PRESIDENT'S VETO HR 2, THE FEDERAL-AID HIGHWAY ACT OF 1987, A BILL TO AUTHORIZE FUNDING FOR HIGHWAY CONSTRUCTION AND SAFETY PROGRAMS, FOR THE EXPANSION AND IMPROVEMENT OF THE RELOCATION ASSISTANCE PROGRAM, AND FOR MASS TRANSPORTATION PROGRAMS.  TWO-THIRDS OF THE SENATE HAVING VOTED IN THE AFFIRMATIVE, THE SENATE OVERRODE THE PRESIDENT'S VETO."
100,Senate,61,1987-04-02,,,99,0,0.0,0.0,0.0,0.0,0.0,S514,,,,"TO ADOPT S 514, THE JOBS FOR EMPLOYABLE DEPENDENT INDIVIDUALS ACT, A BILL TO AMEND THE JOB TRAINING PARTNERSHIP ACT BY ESTABLISHING AN INCENTIVE BONUS FOR THE SUCCESSFUL PLACEMENT OF CERTAIN EMPLOYABLE DEPENDENTS.  THE BILL WOULD ALSO ADD AN ENRICHED PROGRAM OPTION TO THE SUMMER YOUTH EMPLOYMENT AND TRAINING PROGRAM FOR YEAR-ROUND TRAINING AND EMPLOYMENT OF AFDC/SSI YOUTH."
100,Senate,62,1987-04-02,,,49,38,0.148,-0.109,0.056,0.281,-51.718,,,,,"TO TABLE SJ RES 92, THE CERTIFICATION OF MEXICO, WHICH WOULD DISAPPROVE WITH RESPECT TO MEXICO, CERTIFICATION BY THE PRESIDENT FOR THE FOREIGN ASSISTANCE ACT OF 1961."
100,Senate,63,1987-04-03,,,31,58,0.337,-0.941,0.073,0.322,-48.495,,,,,"TO TABLE SJ RES 91, THE CERTIFICATION OF PANAMA, WHICH WOULD DISAPPROVE CERTIFICATION OF PANAMA BY THE PRESIDENT FOR THE FOREIGN ASSISTANCE ACT OF 1961."
100,Senate,64,1987-04-03,,,54,34,0.624,-0.73,0.114,0.401,-48.238,,,,,"TO TABLE SJ RES 90, THE CERTIFICATION OF THE BAHAMAS, WHICH WOULD DISAPPROVE CERTIFICATION OF THE BAHAMAS BY THE THE PRESIDENT FOR THE FOREIGN ASSISTANCE ACT OF 1961."
100,Senate,65,1987-04-07,,,49,48,0.224,-0.664,0.116,0.237,-50.381,HR1123,,,,"TO TABLE THE HELMS, NC AMENDMENT TO HR 1123, THE EXTENSION OF DATE FOR REPORT OF THE NATIONAL COMMISSION ON DAIRY POLICY, WHICH WOULD SEEK CLARIFICATION OF THE DISAPPROVAL OF THE PANAMA CERTIFICATION FOR THE FOREIGN ASSISTANCE ACT OF 1961."
100,Senate,66,1987-04-08,,,91,7,0.326,-0.945,0.088,-0.371,-20.474,,,,,TO INSTRUCT THE SERGEANT-AT-ARMS TO REQUEST THE ATTENDANCE OF ABSENT SENATORS.
100,Senate,67,1987-04-08,,,80,18,0.184,0.901,0.13,0.191,-33.499,S677,,,,"TO AMEND S 677, THE FEDERAL COMMISSION ACT AMENDMENTS OF 1987, TO REQUIRE THAT THE FEDERAL TRADE COMMISSION CONDUCT A COMPREHENSIVE STUDY OF AND REPORT TO CONGRESS CONCERNING UNFAIR, DECEPTIVE OR MISLEADING PRACTICES IN THE SALE OF HEALTH INSURANCE TO THE ELDERLY, AND ON THE INCREASE IN CASUALTY AND PROPERTY RATES."
100,Senate,68,1987-04-08,,,71,26,-0.311,-0.657,0.015,-0.382,-44.669,S677,,,,"TO TABLE THE BOSCHWITZ, MN AMENDMENT TO S 677, THE FEDERAL TRADE COMMISSION ACT AMENDMENTS OF 1987, WHICH WOULD REMOVE THE PROVISION THAT DENIED THE FEDERAL TRADE COMMISSION THE AUTHORITY TO CONDUCT ANY INVESTIGATION OF AGRICULTURAL MARKETING ORDERS."
100,Senate,69,1987-04-08,,,88,9,0.476,-0.001,0.742,0.249,-4.651,S677,,,,"TO ADOPT S 677, THE FEDERAL TRADE COMMISSION ACT AMENDMENTS OF 1987, A BILL TO PROVIDE FOR THE AUTHORIZATION OF FUNDS FOR THE FEDERAL TRADE COMMISSION."
100,Senate,70,1987-04-08,,,30,70,0.245,-0.969,-0.003,0.159,-60.176,HR558,,,,"Y=30 N=70                   BYRD, WV TO AMEND IN A PERFECTING NATURE HR 558, THE URGENT RELIEF FOR THE HOMELESS ACT, TO DIRECT THE SECRETARY OF THE SENATE TO DEVELOP A DOCUMENT THAT WOULD ASSIST ANY SENATOR WHO DECIDES TO FOREGO ALL OR PART OF THE RECENT PAY RAISE."
